age,job,marital,education,default,housing,loan,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
55.0,4,0,4,1,0,0,2.0,0,1.1,93.994,-36.4,4.857
32.0,0,1,1,0,0,0,2.0,0,1.4,94.465,-41.8,4.866
57.0,2,1,5,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
47.0,3,0,2,1,1,0,2.0,0,1.4,93.444,-36.1,4.968
68.0,5,0,1,0,0,0,2.0,1,-3.4,92.649,-30.1,0.714
37.0,2,1,6,0,0,1,5.0,0,1.4,93.918,-42.7,4.963
30.0,4,0,4,0,1,0,4.0,0,-1.8,92.893,-46.2,1.313
39.0,0,0,0,1,1,0,6.0,0,1.4,93.444,-36.1,4.963
52.0,0,0,5,0,1,0,2.0,0,1.4,93.444,-36.1,4.964
48.0,4,2,4,0,1,0,2.0,0,1.4,93.918,-42.7,4.963
52.0,3,0,0,0,0,0,2.0,0,1.4,94.465,-41.8,4.864
45.0,7,0,3,0,1,0,1.0,1,-2.9,92.963,-40.8,1.266
52.0,2,0,1,0,1,0,4.0,0,1.4,93.444,-36.1,4.963
52.0,0,0,2,0,0,0,1.0,0,1.4,93.444,-36.1,4.966
29.0,2,1,6,0,0,0,4.0,0,1.4,93.444,-36.1,4.963
31.0,2,1,1,0,1,1,4.0,0,1.4,93.918,-42.7,4.96
41.0,2,0,6,0,0,0,2.0,2,-3.4,92.649,-30.1,0.715
21.0,11,1,0,0,0,0,2.0,0,-1.8,92.843,-50.0,1.52
44.0,0,0,6,1,0,1,2.0,0,1.4,93.918,-42.7,4.961
32.0,3,0,2,1,1,0,1.0,0,-1.8,92.893,-46.2,1.344
53.0,3,0,3,0,1,0,1.0,0,1.4,93.444,-36.1,4.964
50.0,1,0,5,1,0,0,1.0,0,1.1,93.994,-36.4,4.856
37.0,6,1,1,0,0,0,2.0,0,1.1,93.994,-36.4,4.857
57.0,2,0,4,0,1,0,4.0,0,1.4,93.918,-42.7,4.961
33.0,4,2,4,0,1,0,1.0,1,-1.8,93.075,-47.1,1.405
28.0,2,0,1,0,1,0,1.0,0,-3.4,92.649,-30.1,0.719
69.5,5,2,2,0,0,0,2.0,1,-3.4,92.431,-26.9,0.72
27.0,2,0,3,0,0,0,1.0,0,1.4,94.465,-41.8,4.959
37.0,3,0,3,0,0,0,3.0,0,-1.8,92.893,-46.2,1.313
28.0,6,0,1,1,1,0,1.0,0,1.1,93.994,-36.4,4.858
32.0,2,1,1,0,1,0,2.0,0,-1.8,92.893,-46.2,1.299
26.0,2,0,1,1,0,0,1.0,0,1.4,94.465,-41.8,4.865
55.0,2,0,0,0,0,0,1.0,0,1.4,93.918,-42.7,4.962
55.0,0,0,0,1,1,0,2.0,0,1.4,93.918,-42.7,4.961
42.0,2,1,3,0,0,0,2.0,0,1.1,93.994,-36.4,4.855
40.0,3,0,0,0,1,0,2.0,0,-1.8,93.075,-47.1,1.405
35.0,2,2,1,0,1,0,1.0,1,-1.8,92.893,-46.2,1.244
38.0,4,0,6,0,1,0,2.0,1,-1.8,92.893,-46.2,1.244
34.0,2,0,6,0,0,0,2.0,0,1.4,93.918,-42.7,4.957
33.0,2,1,6,0,0,0,1.0,0,1.4,93.444,-36.1,4.965
48.0,2,0,6,0,1,0,4.0,2,-3.0,92.713,-33.0,0.717
34.0,1,0,1,0,0,0,1.0,0,1.1,93.994,-36.4,4.857
42.0,1,0,4,0,0,0,2.0,0,1.1,93.994,-36.4,4.858
29.0,2,1,6,0,1,0,5.0,0,-1.8,92.893,-46.2,1.25
21.0,11,1,5,0,0,0,1.0,1,-1.1,94.199,-37.5,0.878
41.0,3,0,3,1,0,0,1.0,0,1.4,94.465,-41.8,4.864
31.0,4,1,1,0,1,1,2.0,0,1.4,93.444,-36.1,4.967
28.0,11,1,1,0,0,0,3.0,0,-1.8,93.075,-47.1,1.365
28.0,3,0,3,1,0,1,3.0,0,1.4,93.918,-42.7,4.96
31.0,10,1,6,0,0,0,3.0,0,-0.1,93.2,-42.0,4.076
25.0,2,1,6,0,0,0,1.0,0,-1.8,92.893,-46.2,1.334
34.0,4,1,6,0,1,0,1.0,0,1.4,93.918,-42.7,4.963
26.0,2,1,1,0,1,0,2.0,0,1.4,93.918,-42.7,4.959
31.0,0,0,0,0,0,0,5.0,0,1.4,93.444,-36.1,4.966
34.0,2,0,1,0,0,0,1.0,0,-0.1,93.2,-42.0,4.191
31.0,2,1,6,0,1,0,1.0,0,1.4,94.465,-41.8,4.959
43.0,4,0,1,0,1,0,4.0,0,-0.1,93.2,-42.0,4.076
29.0,3,0,2,0,0,0,2.0,0,-1.8,92.893,-46.2,1.327
33.0,2,0,6,0,1,0,3.0,0,-1.8,92.893,-46.2,1.299
41.0,4,1,6,1,1,0,5.0,0,1.1,93.994,-36.4,4.859
35.0,2,1,1,0,0,0,1.0,0,1.4,94.465,-41.8,4.96
36.0,1,1,5,0,0,0,1.0,0,1.1,93.994,-36.4,4.856
47.0,2,0,1,0,0,1,1.0,0,1.1,93.994,-36.4,4.857
52.0,3,0,0,0,1,0,6.0,0,1.4,93.918,-42.7,4.968
36.0,3,0,2,0,0,0,1.0,0,1.4,93.918,-42.7,4.962
25.0,2,1,6,0,1,1,1.0,0,-3.4,92.431,-26.9,0.74
45.0,1,0,1,1,1,0,2.0,0,1.1,93.994,-36.4,4.856
41.0,0,0,1,0,1,0,1.0,0,-0.1,93.2,-42.0,4.021
44.0,3,0,0,1,0,1,1.0,0,1.4,94.465,-41.8,4.962
56.0,7,2,1,0,1,0,1.0,0,1.1,93.994,-36.4,4.859
49.0,2,0,6,0,1,0,1.0,0,1.4,93.444,-36.1,4.964
38.0,6,0,6,1,0,0,3.0,0,1.1,93.994,-36.4,4.855
24.0,11,1,5,0,1,1,1.0,2,-2.9,92.201,-31.4,0.849
23.0,2,0,4,0,0,1,3.0,0,1.4,94.465,-41.8,4.947
26.0,11,1,6,0,0,1,1.0,0,-2.9,92.201,-31.4,0.825
69.5,5,0,0,0,1,0,2.0,1,-1.7,94.215,-40.3,0.87
26.0,2,1,6,0,1,0,5.0,0,1.4,93.918,-42.7,4.961
47.0,6,0,6,0,1,1,2.0,0,1.4,93.444,-36.1,4.967
34.0,7,1,1,0,1,0,5.0,0,-1.8,92.893,-46.2,1.299
30.0,2,2,6,1,1,0,1.0,0,1.4,94.465,-41.8,4.967
41.0,6,0,6,0,1,0,6.0,0,1.1,93.994,-36.4,4.857
69.5,5,2,0,1,1,1,4.0,2,-1.1,94.601,-49.5,1.0
36.0,4,1,4,0,1,0,1.0,0,-0.1,93.2,-42.0,4.153
34.0,3,1,3,0,0,0,1.0,1,-0.1,93.2,-42.0,4.12
34.0,3,0,2,0,1,1,2.0,0,-1.8,92.893,-46.2,1.281
45.0,10,2,4,0,1,0,2.0,0,1.4,93.918,-42.7,4.961
35.0,2,0,6,0,0,0,1.0,0,1.4,93.444,-36.1,4.963
60.0,5,0,4,0,1,1,4.0,2,-1.7,94.215,-40.3,0.899
28.0,1,1,1,0,1,0,4.0,0,-1.8,92.893,-46.2,1.291
42.0,3,0,0,1,2,2,1.0,0,1.1,93.994,-36.4,4.859
45.0,3,0,4,0,1,0,1.0,2,-1.8,93.876,-40.0,0.683
51.0,3,0,3,1,1,0,1.0,0,1.4,93.918,-42.7,4.962
48.0,3,2,0,1,0,0,1.0,0,1.1,93.994,-36.4,4.856
39.0,2,1,1,0,1,0,3.0,0,-1.8,92.843,-50.0,1.687
47.0,4,2,4,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
56.0,8,0,3,1,0,0,1.0,0,1.4,93.918,-42.7,4.962
48.0,2,2,5,0,1,0,6.0,0,-1.8,92.893,-46.2,1.281
44.0,2,0,1,0,1,0,1.0,0,1.1,93.994,-36.4,4.856
35.0,2,2,1,0,1,0,1.0,0,-1.8,93.075,-47.1,1.365
28.0,2,1,6,0,0,1,2.0,0,1.4,93.918,-42.7,4.963
30.0,2,0,6,0,0,0,4.0,0,1.1,93.994,-36.4,4.859
51.0,7,2,6,1,1,1,2.0,0,1.4,94.465,-41.8,4.962
48.0,6,0,6,0,0,0,3.0,0,1.4,94.465,-41.8,4.959
34.0,3,1,3,1,1,0,2.0,1,-1.8,93.075,-47.1,1.405
40.0,3,1,0,0,0,0,2.0,0,1.4,93.918,-42.7,4.961
35.0,2,1,6,0,0,1,3.0,0,1.1,93.994,-36.4,4.857
48.0,2,0,1,0,0,0,4.0,0,-0.1,93.2,-42.0,4.12
31.0,3,0,0,1,0,0,2.0,0,-1.8,92.893,-46.2,1.327
31.0,4,1,1,0,0,0,1.0,1,-0.1,93.2,-42.0,4.191
22.0,3,1,3,0,1,0,3.0,0,1.4,93.918,-42.7,4.962
47.0,1,2,1,1,0,0,6.0,0,1.4,93.444,-36.1,4.963
29.0,2,0,6,0,1,0,1.0,0,-1.8,93.075,-47.1,1.405
27.0,2,0,6,0,0,0,4.0,0,1.4,93.918,-42.7,4.962
51.0,7,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
35.0,3,0,2,1,1,1,1.0,1,-1.8,92.893,-46.2,1.266
39.0,4,0,1,0,0,0,1.0,0,1.4,93.444,-36.1,4.966
37.0,4,0,3,0,0,0,1.0,0,1.4,94.465,-41.8,4.961
43.0,3,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
54.0,2,1,6,1,0,0,2.0,0,1.4,93.444,-36.1,4.968
50.0,2,2,6,0,1,0,2.0,0,1.4,93.918,-42.7,4.958
25.0,3,1,1,0,1,0,2.0,0,-1.8,92.893,-46.2,1.266
39.0,6,0,6,0,1,1,2.0,0,-1.1,94.199,-37.5,0.877
35.0,4,2,4,0,0,1,1.0,0,-0.1,93.2,-42.0,4.12
50.0,8,0,0,1,1,0,1.0,0,1.4,94.465,-41.8,4.967
51.0,2,0,1,0,1,0,6.0,0,-0.1,93.2,-42.0,4.021
36.0,3,1,3,0,1,0,2.0,1,-0.1,93.2,-42.0,4.153
28.0,1,0,3,0,0,0,3.0,0,-1.8,92.893,-46.2,1.266
42.0,10,0,6,1,1,0,3.0,0,1.4,94.465,-41.8,4.958
47.0,2,1,6,0,1,0,1.0,1,-1.7,94.055,-39.8,0.702
46.0,2,2,6,0,1,0,2.0,0,1.1,93.994,-36.4,4.857
37.0,3,2,3,0,1,1,1.0,0,-1.8,93.075,-47.1,1.405
32.0,4,1,6,0,1,1,3.0,0,1.4,93.444,-36.1,4.962
26.0,3,0,3,0,0,0,2.0,0,-1.8,93.075,-47.1,1.41
44.0,2,2,6,0,1,0,1.0,0,1.4,93.444,-36.1,4.968
42.0,4,2,4,0,0,0,1.0,1,-0.1,93.2,-42.0,4.191
32.0,4,0,6,0,0,0,2.0,0,-1.8,92.893,-46.2,1.291
29.0,1,0,3,0,0,0,1.0,1,-1.8,92.893,-46.2,1.291
32.0,2,0,6,0,1,0,1.0,0,1.4,93.918,-42.7,4.963
31.0,2,1,6,0,1,0,2.0,0,1.4,93.918,-42.7,4.963
25.0,10,1,3,0,1,0,1.0,0,1.4,93.918,-42.7,4.957
58.0,5,0,6,0,2,2,2.0,0,-0.1,93.2,-42.0,4.076
37.0,2,0,1,0,0,0,1.0,0,1.4,93.918,-42.7,4.955
27.0,11,1,1,0,0,0,1.0,0,-0.1,93.798,-40.4,4.968
44.0,2,1,6,0,1,0,4.0,0,-0.1,93.2,-42.0,4.076
29.0,3,1,0,0,1,0,6.0,1,-1.8,92.893,-46.2,1.25
48.0,5,0,5,1,1,0,5.0,0,1.4,94.465,-41.8,4.959
55.0,6,0,6,0,1,1,1.0,0,-0.1,93.2,-42.0,4.191
31.0,4,0,6,0,1,0,3.0,0,1.4,93.444,-36.1,4.965
24.0,11,1,1,0,0,0,1.0,0,-1.8,92.893,-46.2,1.244
59.0,6,0,6,0,1,0,2.0,1,-2.9,92.201,-31.4,0.859
50.0,10,0,3,0,1,0,3.0,0,1.1,93.994,-36.4,4.855
49.0,3,2,1,0,1,0,2.0,0,-1.8,92.893,-46.2,1.281
41.0,4,2,4,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
26.0,8,0,1,0,1,1,5.0,0,-1.8,92.893,-46.2,1.266
50.0,6,0,6,0,0,0,1.0,0,-0.1,93.2,-42.0,4.153
38.0,0,0,1,0,0,0,1.0,0,1.4,93.918,-42.7,4.963
45.0,2,2,6,0,1,0,3.0,1,-2.9,92.201,-31.4,0.873
37.0,3,0,1,0,0,0,1.0,0,-0.1,93.2,-42.0,4.153
47.0,10,0,5,1,0,0,1.0,0,1.1,93.994,-36.4,4.856
39.0,4,1,4,0,0,0,1.0,0,1.4,93.444,-36.1,4.968
34.0,3,0,0,0,0,0,1.0,0,1.1,93.994,-36.4,4.856
46.0,2,2,6,0,0,0,1.0,0,-0.1,93.798,-40.4,4.912
46.0,3,0,3,1,0,0,1.0,0,1.4,94.465,-41.8,4.864
22.0,3,1,2,1,1,0,3.0,0,1.4,93.918,-42.7,4.961
31.0,4,2,4,0,1,1,3.0,0,1.4,93.918,-42.7,4.963
47.0,4,2,1,0,0,1,1.0,0,1.4,93.918,-42.7,4.962
39.0,3,0,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.313
38.0,2,0,1,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
47.0,2,0,6,0,1,0,6.0,0,1.4,93.444,-36.1,4.964
48.0,10,0,3,1,1,0,1.0,0,1.1,93.994,-36.4,4.856
33.0,2,0,6,0,1,0,1.0,2,-1.7,94.027,-38.3,0.899
29.0,2,0,1,0,1,0,1.0,0,1.1,93.994,-36.4,4.856
53.0,3,0,0,1,1,0,1.0,0,1.4,94.465,-41.8,4.865
50.0,2,0,6,0,1,1,3.0,0,-1.8,93.075,-47.1,1.406
30.0,3,1,2,1,1,0,1.0,0,1.4,94.465,-41.8,4.959
59.0,5,0,3,1,0,0,2.0,0,1.1,93.994,-36.4,4.858
30.0,2,1,6,0,0,1,2.0,0,1.4,93.918,-42.7,4.961
44.0,3,1,0,1,0,0,2.0,0,1.1,93.994,-36.4,4.857
60.0,5,0,1,0,0,0,2.0,0,1.1,93.994,-36.4,4.859
31.0,0,0,2,0,1,1,1.0,0,1.4,93.444,-36.1,4.964
49.0,5,0,0,0,0,0,3.0,0,1.1,93.994,-36.4,4.857
36.0,2,0,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.354
32.0,2,1,6,0,1,0,3.0,0,1.4,93.444,-36.1,4.965
42.0,4,0,6,0,0,1,2.0,0,-2.9,92.469,-33.6,1.029
31.0,2,0,1,0,0,0,3.0,0,-1.8,92.893,-46.2,1.313
58.0,0,0,0,1,0,0,2.0,0,-0.1,93.2,-42.0,4.153
28.0,2,0,1,0,0,1,2.0,0,-1.8,93.876,-40.0,0.697
32.0,6,2,0,1,0,0,4.0,0,1.1,93.994,-36.4,4.856
35.0,6,0,3,0,1,1,2.0,0,1.1,93.994,-36.4,4.857
48.0,3,0,4,0,0,0,1.0,0,-1.7,94.215,-40.3,0.899
42.0,2,1,1,0,0,0,1.0,0,1.1,93.994,-36.4,4.856
60.0,5,0,6,1,0,0,2.0,0,1.4,93.444,-36.1,4.97
50.0,2,0,6,0,1,1,4.0,0,1.4,93.444,-36.1,4.963
33.0,2,1,6,0,1,0,1.0,2,-1.1,94.601,-49.5,1.025
30.0,6,0,6,0,1,0,1.0,2,-1.8,93.075,-47.1,1.365
45.0,4,0,3,1,0,0,2.0,0,1.1,93.994,-36.4,4.857
35.0,2,0,4,0,0,0,2.0,0,1.4,93.918,-42.7,4.961
31.0,3,0,3,0,0,1,3.0,0,1.1,93.994,-36.4,4.857
34.0,4,0,6,0,0,0,6.0,0,-1.8,93.075,-47.1,1.365
49.0,2,0,1,0,1,0,6.0,0,1.4,93.444,-36.1,4.963
34.0,3,0,3,1,0,0,1.0,0,1.4,94.465,-41.8,4.958
50.0,7,0,0,1,1,0,2.0,1,-1.8,93.075,-47.1,1.41
52.0,2,0,6,0,1,0,1.0,0,-1.8,92.893,-46.2,1.25
45.0,2,0,1,1,1,0,3.0,0,1.4,93.918,-42.7,4.962
34.0,6,0,6,0,0,0,1.0,0,-3.4,92.649,-30.1,0.714
35.0,6,0,6,0,0,0,1.0,0,1.4,93.918,-42.7,4.962
26.0,10,0,4,0,1,0,1.0,0,1.4,93.918,-42.7,4.962
21.0,3,1,3,0,0,0,2.0,0,-1.8,92.893,-46.2,1.244
30.0,2,1,6,0,0,1,6.0,0,1.4,93.444,-36.1,4.965
50.0,2,0,2,0,0,0,1.0,0,1.4,93.444,-36.1,4.963
29.0,4,1,6,0,0,0,3.0,0,-1.8,92.893,-46.2,1.244
42.0,2,0,6,0,1,0,2.0,0,1.4,93.918,-42.7,4.96
29.0,2,1,6,0,0,1,4.0,0,-2.9,92.963,-40.8,1.235
30.0,3,1,3,0,1,0,2.0,1,-1.8,92.893,-46.2,1.25
32.0,3,0,3,0,0,0,3.0,0,1.4,93.918,-42.7,4.962
45.0,3,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.856
32.0,3,0,0,1,1,0,1.0,0,1.4,93.918,-42.7,4.962
41.0,3,0,2,1,1,0,6.0,0,1.1,93.994,-36.4,4.859
41.0,8,0,6,0,1,0,1.0,0,1.1,93.994,-36.4,4.857
60.0,5,0,1,0,0,0,1.0,0,-3.0,92.713,-33.0,0.72
39.0,8,0,6,1,0,0,1.0,0,-0.1,93.2,-42.0,4.12
31.0,2,1,6,0,0,1,3.0,0,-1.8,92.893,-46.2,1.266
33.0,2,0,6,0,1,0,1.0,0,1.1,93.994,-36.4,4.858
29.0,2,1,1,0,1,0,1.0,0,-2.9,92.201,-31.4,0.881
40.0,4,0,4,0,1,0,1.0,0,-1.8,93.075,-47.1,1.453
69.5,5,2,0,0,0,0,2.0,0,-1.8,92.843,-50.0,1.663
58.0,5,0,1,0,0,0,1.0,0,-2.9,92.201,-31.4,0.883
44.0,2,1,1,0,0,0,3.0,0,1.4,94.465,-41.8,4.962
34.0,4,0,1,0,1,0,2.0,0,1.4,93.444,-36.1,4.965
46.0,3,0,2,0,1,0,1.0,0,1.4,93.444,-36.1,4.964
27.0,2,1,1,0,0,0,2.0,0,1.1,93.994,-36.4,4.859
52.0,6,0,6,1,0,0,5.0,0,1.4,93.444,-36.1,4.966
42.0,4,0,4,0,1,1,1.0,0,-2.9,92.201,-31.4,0.879
32.0,4,0,1,0,1,0,4.0,0,-0.1,93.2,-42.0,4.12
45.0,3,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.86
32.0,4,0,4,0,0,0,2.0,0,1.4,93.918,-42.7,4.96
35.0,2,1,1,0,1,1,6.0,0,1.4,93.918,-42.7,4.968
26.0,8,0,1,0,0,0,3.0,0,-1.8,92.893,-46.2,1.266
45.0,0,0,4,1,0,0,2.0,0,1.1,93.994,-36.4,4.856
44.0,3,0,3,1,1,0,2.0,0,1.4,93.918,-42.7,4.96
42.0,2,0,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.344
34.0,4,0,4,0,1,0,2.0,0,-0.1,93.2,-42.0,4.021
34.0,0,2,6,0,2,2,2.0,1,-1.8,93.075,-47.1,1.405
38.0,4,1,6,0,1,0,6.0,0,1.1,93.994,-36.4,4.856
31.0,3,0,2,1,1,0,2.0,0,-1.8,92.893,-46.2,1.334
45.0,3,0,3,0,0,1,3.0,0,-1.8,93.075,-47.1,1.405
38.0,4,1,5,0,0,0,2.0,0,1.4,93.918,-42.7,4.962
52.0,3,0,3,1,1,0,1.0,0,-1.8,92.893,-46.2,1.244
34.0,4,1,6,0,1,0,4.0,0,-1.8,92.843,-50.0,1.52
27.0,2,1,1,1,1,0,3.0,1,-1.8,92.893,-46.2,1.291
49.0,10,0,2,1,1,1,2.0,1,-1.8,92.893,-46.2,1.299
52.0,3,0,3,0,1,0,1.0,0,1.1,93.994,-36.4,4.857
35.0,2,0,1,0,0,0,2.0,1,-1.8,93.075,-47.1,1.453
37.0,4,0,6,0,1,0,1.0,1,-3.4,92.431,-26.9,0.742
40.0,2,1,1,0,0,0,6.0,0,-1.8,92.893,-46.2,1.344
56.0,5,0,0,0,1,0,1.0,0,1.4,94.465,-41.8,4.958
36.0,3,0,3,0,0,0,5.0,0,1.1,93.994,-36.4,4.855
36.0,3,0,3,0,1,0,2.0,0,1.1,93.994,-36.4,4.857
30.0,2,1,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.281
33.0,3,0,0,0,0,1,2.0,0,-1.8,93.075,-47.1,1.405
57.0,2,1,6,1,0,0,1.0,0,1.4,93.918,-42.7,4.959
55.0,3,0,3,0,1,0,3.0,0,-0.1,93.2,-42.0,4.191
38.0,3,0,0,1,1,0,6.0,0,1.4,93.918,-42.7,4.957
35.0,3,0,2,0,0,0,2.0,0,1.4,93.918,-42.7,4.963
25.0,4,1,4,0,0,1,4.0,0,-1.8,93.075,-47.1,1.466
67.0,5,0,0,0,0,0,3.0,0,-1.7,94.027,-38.3,0.898
31.0,3,0,0,0,0,0,2.0,0,1.4,93.918,-42.7,4.963
37.0,10,0,3,0,0,0,1.0,2,-1.8,92.893,-46.2,1.299
32.0,2,1,6,0,1,0,3.0,0,-1.8,92.843,-50.0,1.52
26.0,1,1,3,0,0,1,4.0,0,1.1,93.994,-36.4,4.857
38.0,4,1,4,0,1,0,4.0,0,1.4,93.444,-36.1,4.963
61.0,3,0,2,0,1,1,1.0,2,-1.8,93.876,-40.0,0.695
39.0,3,0,2,0,0,0,1.0,0,1.4,93.918,-42.7,4.963
37.0,1,2,2,0,0,0,5.0,1,-1.8,92.893,-46.2,1.291
34.0,2,1,1,0,1,0,5.0,0,1.4,93.918,-42.7,4.957
45.0,2,2,4,0,1,0,2.0,1,-0.1,93.2,-42.0,4.021
32.0,3,0,2,0,0,1,2.0,0,-0.1,93.2,-42.0,4.12
33.0,3,1,3,0,1,0,3.0,0,1.4,93.918,-42.7,4.962
56.0,2,0,5,1,2,2,1.0,0,1.4,93.444,-36.1,4.964
40.0,4,0,4,0,1,0,1.0,0,-1.1,94.601,-49.5,0.956
36.0,2,1,1,0,0,0,3.0,0,-1.8,93.075,-47.1,1.405
58.0,2,1,6,0,0,0,1.0,0,1.4,94.465,-41.8,4.958
37.0,4,0,3,0,0,0,3.0,0,1.1,93.994,-36.4,4.859
34.0,4,1,6,0,1,0,3.0,0,-1.7,94.215,-40.3,0.793
57.0,5,0,6,0,1,0,1.0,1,-2.9,92.201,-31.4,0.834
28.0,4,1,6,0,1,0,5.0,0,-1.7,94.215,-40.3,0.876
42.0,8,0,6,0,0,0,3.0,0,1.4,93.918,-42.7,4.963
31.0,11,1,5,1,1,0,5.0,0,1.1,93.994,-36.4,4.86
39.0,3,1,0,1,1,0,6.0,0,1.4,93.918,-42.7,4.968
33.0,4,1,6,0,0,0,4.0,0,1.4,93.444,-36.1,4.965
34.0,8,0,3,1,0,0,3.0,0,1.4,93.444,-36.1,4.965
30.0,1,0,1,0,0,0,3.0,0,-1.8,92.893,-46.2,1.25
40.0,2,0,1,0,0,0,2.0,0,1.4,94.465,-41.8,4.866
36.0,3,0,4,0,0,0,1.0,0,1.4,93.444,-36.1,4.966
31.0,4,0,4,0,1,0,1.0,0,1.1,93.994,-36.4,4.86
52.0,1,2,2,0,1,0,2.0,0,1.4,93.444,-36.1,4.968
38.0,11,1,6,0,1,0,6.0,0,1.1,93.994,-36.4,4.857
39.0,2,1,5,0,0,1,2.0,0,1.4,94.465,-41.8,4.961
26.0,0,0,0,0,1,0,2.0,0,1.4,93.918,-42.7,4.96
58.0,3,0,2,0,1,0,3.0,0,1.4,93.444,-36.1,4.965
28.0,3,0,0,0,0,0,2.0,0,-1.8,92.893,-46.2,1.299
31.0,2,0,6,0,1,0,6.0,0,1.4,93.444,-36.1,4.966
26.0,4,2,6,0,0,0,1.0,0,-2.9,92.963,-40.8,1.262
46.0,4,2,6,0,0,0,6.0,0,1.4,93.918,-42.7,4.961
27.0,8,1,6,0,0,0,1.0,0,1.4,94.465,-41.8,4.947
30.0,8,0,4,0,1,0,4.0,0,1.4,94.465,-41.8,4.864
57.0,1,0,1,1,1,0,6.0,0,1.4,93.444,-36.1,4.965
54.0,4,0,6,1,1,0,4.0,1,-1.8,92.893,-46.2,1.313
30.0,3,1,3,1,1,0,4.0,0,-1.8,93.075,-47.1,1.405
27.0,4,0,4,0,0,0,2.0,0,1.4,93.918,-42.7,4.962
51.0,8,0,6,0,1,1,3.0,0,-0.1,93.2,-42.0,4.076
66.0,0,0,0,0,0,0,2.0,0,-1.7,94.215,-40.3,0.876
45.0,3,0,0,1,0,0,1.0,0,1.4,93.444,-36.1,4.967
57.0,2,0,3,1,0,0,3.0,0,1.4,93.918,-42.7,4.962
32.0,2,1,1,0,1,0,4.0,0,1.1,93.994,-36.4,4.864
51.0,1,0,1,0,0,1,2.0,2,-1.1,94.767,-50.8,1.05
37.0,3,0,0,1,0,0,1.0,0,-1.8,92.893,-46.2,1.313
29.0,2,1,6,0,1,0,2.0,1,-0.1,93.2,-42.0,4.021
34.0,3,0,3,0,1,0,1.0,0,1.4,93.918,-42.7,4.962
29.0,2,1,6,0,0,0,1.0,0,-2.9,92.963,-40.8,1.26
45.0,2,0,5,0,0,0,6.0,0,1.4,94.465,-41.8,4.864
41.0,2,2,6,0,0,0,3.0,0,-1.7,94.215,-40.3,0.793
37.0,3,0,3,1,0,1,6.0,0,1.4,93.918,-42.7,4.968
26.0,2,1,6,0,1,0,1.0,0,-1.8,92.893,-46.2,1.299
29.0,3,0,4,0,0,0,2.0,0,1.4,93.918,-42.7,4.957
38.0,1,0,1,1,0,0,2.0,0,1.1,93.994,-36.4,4.857
58.0,0,1,4,0,0,0,1.0,2,-1.8,93.749,-34.6,0.642
35.0,2,1,6,0,0,0,2.0,0,1.4,93.444,-36.1,4.968
34.0,7,1,6,0,1,0,1.0,0,-1.8,92.893,-46.2,1.327
50.0,3,0,2,0,1,0,2.0,1,-0.1,93.2,-42.0,4.191
40.0,2,0,6,0,1,0,3.0,0,1.4,94.465,-41.8,4.967
45.0,2,0,1,0,1,0,2.0,0,1.4,94.465,-41.8,4.961
29.0,3,1,5,0,1,0,1.0,1,-1.8,92.893,-46.2,1.25
30.0,1,1,1,0,1,0,2.0,0,1.1,93.994,-36.4,4.855
25.0,1,1,3,0,0,0,1.0,0,-1.7,94.055,-39.8,0.742
27.0,2,0,1,1,0,0,3.0,0,1.1,93.994,-36.4,4.857
36.0,2,1,1,0,1,1,1.0,0,-0.1,93.2,-42.0,4.021
51.0,8,2,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
32.0,1,1,3,0,0,1,1.0,0,1.4,94.465,-41.8,4.866
27.0,3,0,3,1,0,1,5.0,0,1.1,93.994,-36.4,4.864
32.0,4,1,6,0,0,0,1.0,0,-1.8,92.893,-46.2,1.25
34.0,3,0,1,0,0,1,1.0,0,1.4,93.918,-42.7,4.96
33.0,4,1,4,0,0,0,2.0,0,-0.1,93.2,-42.0,4.153
35.0,2,0,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
42.0,3,0,0,0,0,0,1.0,0,-1.8,92.893,-46.2,1.291
26.0,11,1,1,0,1,1,1.0,2,-1.8,93.749,-34.6,0.645
44.0,2,1,2,1,1,0,2.0,0,1.4,93.918,-42.7,4.968
36.0,3,0,2,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
32.0,1,1,1,0,1,0,2.0,0,-1.8,92.893,-46.2,1.313
22.0,11,1,1,0,0,0,2.0,0,-1.8,92.893,-46.2,1.313
48.0,4,0,4,0,1,0,3.0,0,1.4,93.918,-42.7,4.962
56.0,5,0,0,0,1,0,1.0,0,1.1,93.994,-36.4,4.857
30.0,4,0,4,1,0,0,1.0,0,1.1,93.994,-36.4,4.859
