age,job,marital,education,default,housing,loan,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
44,2,0,6,1,1,1,2,0,1.4,93.444,-36.1,4.967
38,8,1,6,0,0,0,1,0,1.1,93.994,-36.4,4.859
39,6,0,1,0,0,0,2,0,1.4,93.444,-36.1,4.968
29,4,1,4,0,1,0,4,0,1.4,93.444,-36.1,4.962
49,1,0,1,0,0,1,2,0,1.1,93.994,-36.4,4.856
47,3,0,4,0,1,0,1,0,-2.9,92.469,-33.6,1.059
34,4,0,6,0,1,0,1,0,-1.8,92.893,-46.2,1.327
30,11,1,1,0,1,0,4,2,-1.8,92.893,-46.2,1.27
32,2,0,6,0,0,0,4,0,1.4,93.918,-42.7,4.968
35,1,0,3,0,1,0,2,1,-1.8,92.893,-46.2,1.334
44,3,0,0,1,1,0,1,0,1.4,93.444,-36.1,4.963
36,4,0,4,0,0,0,1,0,1.1,93.994,-36.4,4.856
26,4,1,4,0,0,0,8,1,-1.8,92.893,-46.2,1.25
26,2,1,6,0,0,1,3,0,1.4,93.918,-42.7,4.963
48,7,0,0,1,1,0,1,0,1.4,93.444,-36.1,4.965
37,2,1,1,0,1,0,5,0,1.4,93.918,-42.7,4.961
43,6,0,6,0,0,0,1,0,-0.1,93.2,-42.0,4.153
32,10,0,1,1,1,0,1,0,1.1,93.994,-36.4,4.857
29,2,1,6,0,1,1,1,0,-0.1,93.2,-42.0,4.076
34,2,1,6,0,0,0,2,0,-1.8,92.893,-46.2,1.313
40,4,0,1,0,0,0,3,0,1.4,93.444,-36.1,4.963
56,3,0,0,1,1,0,2,0,1.4,93.918,-42.7,4.961
52,10,0,3,1,0,0,4,0,1.1,93.994,-36.4,4.857
34,2,0,1,1,1,0,1,0,1.4,93.444,-36.1,4.963
48,3,0,0,1,0,0,2,0,1.4,94.465,-41.8,4.961
34,2,1,6,0,1,0,3,0,1.4,93.444,-36.1,4.964
39,1,0,1,0,1,0,29,0,1.4,93.918,-42.7,4.968
31,1,1,1,0,1,0,3,0,1.4,93.918,-42.7,4.968
54,3,0,0,1,1,0,1,0,1.4,93.444,-36.1,4.965
33,8,2,6,0,0,0,3,0,-0.1,93.2,-42.0,4.076
33,3,0,3,1,1,0,2,0,1.1,93.994,-36.4,4.857
53,10,1,3,0,0,0,1,0,1.1,93.994,-36.4,4.858
39,2,2,6,0,1,0,1,2,-1.8,93.369,-34.8,0.65
41,3,0,2,0,1,1,4,0,-1.8,92.893,-46.2,1.291
34,8,0,1,0,1,0,1,1,-1.8,92.893,-46.2,1.266
54,2,0,6,0,1,1,1,1,-2.9,92.201,-31.4,0.849
30,3,0,2,0,1,1,3,0,1.4,93.918,-42.7,4.962
26,4,1,4,0,0,0,1,1,-2.9,92.963,-40.8,1.26
48,2,2,1,0,1,0,2,0,1.1,93.994,-36.4,4.859
69,5,0,6,0,1,0,8,0,-3.4,92.379,-29.8,0.773
37,2,2,6,0,0,0,2,0,1.4,93.444,-36.1,4.966
30,11,1,5,0,0,0,1,2,-1.8,93.369,-34.8,0.635
40,3,0,3,1,0,0,1,0,1.1,93.994,-36.4,4.858
58,6,0,2,0,0,0,1,0,1.1,93.994,-36.4,4.857
53,3,0,0,1,1,0,4,0,-0.1,93.2,-42.0,4.191
53,4,0,4,0,1,0,7,0,-0.1,93.2,-42.0,4.021
41,7,0,4,0,0,0,4,2,-1.8,92.893,-46.2,1.244
55,6,2,6,0,1,0,1,1,-1.1,94.199,-37.5,0.884
45,4,1,6,1,0,0,4,0,1.4,93.444,-36.1,4.963
48,10,0,1,0,1,0,2,0,1.1,93.994,-36.4,4.857
37,2,1,6,0,1,0,2,0,1.1,93.994,-36.4,4.864
35,3,0,2,0,0,0,3,0,1.4,94.465,-41.8,4.947
57,3,2,4,0,0,0,1,0,1.1,93.994,-36.4,4.859
39,2,0,6,0,1,1,1,0,1.1,93.994,-36.4,4.857
30,2,1,6,0,0,0,1,0,1.4,93.444,-36.1,4.963
30,2,0,6,0,1,1,2,0,-1.8,93.075,-47.1,1.483
28,6,0,6,0,1,1,4,0,1.4,93.918,-42.7,4.963
37,2,0,1,0,1,1,2,0,1.4,93.918,-42.7,4.963
26,7,1,3,0,0,1,8,0,1.1,93.994,-36.4,4.86
59,1,2,1,0,0,0,1,0,1.4,94.465,-41.8,4.958
36,11,1,3,1,1,0,2,0,-1.8,92.893,-46.2,1.327
35,1,1,1,1,1,0,1,0,1.4,93.918,-42.7,4.961
47,4,2,1,0,0,0,3,0,1.4,93.918,-42.7,4.962
40,1,0,1,1,0,0,2,1,-1.8,92.893,-46.2,1.327
46,4,0,4,0,0,0,2,0,-1.8,92.893,-46.2,1.313
31,2,1,6,0,0,0,2,0,1.1,93.994,-36.4,4.859
39,6,0,6,0,0,0,1,0,1.4,93.444,-36.1,4.965
36,8,0,3,0,1,1,1,0,-1.8,92.893,-46.2,1.344
33,1,0,4,0,1,0,2,0,-1.8,92.893,-46.2,1.344
37,2,1,6,0,0,0,1,0,-0.1,93.2,-42.0,4.12
35,2,0,6,0,1,0,1,2,-1.7,94.055,-39.8,0.761
39,6,1,3,1,1,0,3,0,1.1,93.994,-36.4,4.856
25,8,1,6,0,0,0,5,0,1.1,93.994,-36.4,4.857
43,2,1,6,0,1,0,6,0,1.4,93.918,-42.7,4.962
34,1,0,1,0,2,2,13,0,1.4,93.918,-42.7,4.962
36,2,1,6,0,0,0,5,0,-1.8,92.893,-46.2,1.244
25,1,1,1,0,0,0,3,0,1.4,93.918,-42.7,4.961
35,7,1,2,1,1,0,1,1,-0.1,93.2,-42.0,4.153
45,3,0,3,1,1,0,2,0,1.1,93.994,-36.4,4.857
35,4,1,4,0,0,0,2,0,-1.8,93.369,-34.8,0.652
42,3,1,2,1,0,1,2,0,1.4,94.465,-41.8,4.967
32,4,2,6,0,1,1,3,0,1.4,93.444,-36.1,4.966
32,3,0,3,0,1,0,1,0,-0.1,93.2,-42.0,4.153
41,1,0,1,1,1,1,1,0,1.1,93.994,-36.4,4.857
42,6,0,1,0,0,0,3,0,1.4,93.444,-36.1,4.967
31,4,0,4,0,1,0,2,0,1.1,93.994,-36.4,4.856
50,8,1,6,0,0,1,5,0,1.1,93.994,-36.4,4.857
39,3,1,0,1,0,0,1,0,1.4,93.918,-42.7,4.963
32,4,0,1,0,1,0,4,0,1.4,93.444,-36.1,4.964
40,10,2,6,0,0,0,1,0,-0.1,93.2,-42.0,4.191
33,6,0,6,0,0,0,1,0,1.4,94.465,-41.8,4.961
55,1,2,1,1,1,1,7,0,1.4,93.918,-42.7,4.962
33,3,1,1,0,1,0,2,1,-1.8,92.893,-46.2,1.313
43,2,0,6,0,1,0,10,0,1.4,93.444,-36.1,4.962
39,4,0,6,1,2,2,2,0,1.4,93.444,-36.1,4.963
39,4,0,4,0,0,0,2,0,1.4,94.465,-41.8,4.864
39,2,1,1,0,0,1,2,0,1.4,93.444,-36.1,4.968
30,2,0,6,0,0,0,6,0,-1.8,93.075,-47.1,1.483
60,3,0,5,1,1,0,2,0,1.1,93.994,-36.4,4.857
47,4,0,4,0,1,0,18,0,1.4,93.918,-42.7,4.968
32,9,0,3,0,0,0,3,0,1.4,93.444,-36.1,4.964
39,4,2,4,0,1,0,1,0,1.4,93.444,-36.1,4.965
28,2,1,6,0,0,1,2,0,-1.8,92.843,-50.0,1.548
37,2,0,1,0,0,0,2,0,-0.1,93.2,-42.0,4.191
27,2,0,6,0,1,1,2,0,1.4,93.918,-42.7,4.959
50,2,1,3,0,1,0,1,0,-2.9,92.963,-40.8,1.26
35,1,0,1,0,1,0,6,0,1.1,93.994,-36.4,4.857
52,2,0,1,0,1,0,2,0,1.4,93.918,-42.7,4.957
33,3,0,3,0,1,0,1,0,1.1,93.994,-36.4,4.856
25,2,0,6,1,1,0,3,0,1.4,94.465,-41.8,4.864
37,2,0,1,1,0,0,1,0,1.4,93.444,-36.1,4.966
71,5,0,4,0,1,0,2,0,-1.8,93.749,-34.6,0.64
34,3,0,2,0,0,0,2,0,1.1,93.994,-36.4,4.857
60,2,1,6,0,1,1,1,1,-1.8,92.893,-46.2,1.327
28,3,1,4,0,1,0,1,0,-1.8,92.893,-46.2,1.299
34,2,2,6,0,0,0,2,1,-0.1,93.2,-42.0,4.076
26,3,0,0,1,1,0,3,0,1.4,93.918,-42.7,4.968
45,3,1,3,0,1,1,6,0,1.1,93.994,-36.4,4.856
53,6,0,6,0,0,0,2,0,-0.1,93.2,-42.0,4.021
47,2,2,1,0,1,0,1,0,1.4,94.465,-41.8,4.961
32,2,1,6,0,1,0,2,0,-1.8,93.075,-47.1,1.405
32,2,1,6,0,0,0,5,0,1.4,93.444,-36.1,4.967
79,5,0,1,0,2,2,1,1,-2.9,92.963,-40.8,1.262
26,2,1,6,0,0,0,2,0,-1.8,92.893,-46.2,1.266
44,2,0,0,1,1,1,1,0,1.4,93.444,-36.1,4.968
29,2,0,1,0,0,0,2,1,-1.8,92.893,-46.2,1.291
37,1,0,1,0,1,0,2,0,1.4,93.918,-42.7,4.961
32,7,1,6,0,0,0,1,1,-1.8,92.893,-46.2,1.327
38,6,0,5,0,0,0,5,1,-1.8,92.893,-46.2,1.327
40,2,1,6,1,0,0,1,0,1.4,93.918,-42.7,4.96
31,8,1,6,0,0,0,1,1,-1.8,92.893,-46.2,1.313
37,2,0,6,0,1,0,2,0,1.4,94.465,-41.8,4.865
33,2,1,6,0,1,0,2,0,1.4,94.465,-41.8,4.961
50,4,0,4,0,1,0,1,1,-0.1,93.2,-42.0,4.076
46,4,0,6,0,1,0,4,0,1.1,93.994,-36.4,4.864
34,2,1,5,1,1,0,2,0,1.4,93.918,-42.7,4.962
31,2,1,3,0,0,0,1,0,1.4,93.918,-42.7,4.957
34,6,1,5,0,0,0,4,0,1.4,93.918,-42.7,4.962
40,3,0,4,0,0,1,1,1,-0.1,93.2,-42.0,4.191
41,1,0,6,0,1,0,1,0,-0.1,93.2,-42.0,4.153
33,3,1,2,1,0,0,1,0,-1.8,92.893,-46.2,1.281
30,3,1,1,0,1,0,1,0,1.1,93.994,-36.4,4.86
38,2,0,1,0,1,0,1,0,-0.1,93.798,-40.4,4.918
44,3,0,0,1,1,0,4,0,1.4,94.465,-41.8,4.961
46,3,0,2,0,0,0,10,0,1.4,94.465,-41.8,4.961
27,4,0,4,0,0,0,2,1,-1.8,92.893,-46.2,1.327
43,7,0,6,1,0,0,1,0,1.1,93.994,-36.4,4.86
62,3,0,1,0,1,0,4,2,-1.7,94.055,-39.8,0.754
29,1,1,1,1,0,0,2,0,1.4,94.465,-41.8,4.958
50,0,0,0,0,0,0,2,0,-0.1,93.2,-42.0,4.153
48,2,0,5,0,1,1,7,0,1.4,93.444,-36.1,4.964
24,3,1,1,0,1,0,1,1,-1.8,93.749,-34.6,0.645
40,10,0,4,1,1,0,1,1,-1.8,93.075,-47.1,1.41
73,5,0,6,0,0,0,4,0,-2.9,92.201,-31.4,0.821
32,4,1,1,0,0,0,2,0,1.4,93.444,-36.1,4.963
38,3,0,2,1,0,1,1,0,1.1,93.994,-36.4,4.857
26,2,0,1,0,1,0,4,0,1.4,93.918,-42.7,4.96
50,2,0,6,0,0,0,1,2,-3.4,92.649,-30.1,0.714
33,3,0,0,0,0,0,3,0,-1.8,93.075,-47.1,1.405
35,3,1,0,1,0,0,2,0,1.4,93.918,-42.7,4.963
31,2,2,6,0,0,0,2,0,1.4,93.444,-36.1,4.963
39,2,0,1,1,1,0,5,0,1.1,93.994,-36.4,4.856
43,4,0,3,1,1,0,2,0,1.4,94.465,-41.8,4.961
40,3,0,3,0,1,0,3,2,-1.7,94.055,-39.8,0.739
30,2,2,1,0,0,0,10,0,1.4,94.465,-41.8,4.959
50,4,0,1,0,0,0,3,0,-3.0,92.713,-33.0,0.717
57,6,0,6,0,0,0,1,0,-0.1,93.2,-42.0,4.191
45,0,1,3,0,1,0,1,0,1.4,94.465,-41.8,4.961
44,2,2,1,0,0,0,4,0,1.4,94.465,-41.8,4.961
47,3,0,2,0,1,0,1,0,1.4,93.444,-36.1,4.966
33,4,1,6,0,0,0,3,1,-1.8,92.893,-46.2,1.25
30,2,0,6,0,0,1,4,0,1.4,93.444,-36.1,4.968
41,8,1,6,0,1,1,3,0,1.4,94.465,-41.8,4.958
36,4,1,4,0,1,0,1,0,-2.9,92.201,-31.4,0.851
32,1,0,1,1,0,1,2,0,1.1,93.994,-36.4,4.857
56,3,0,0,0,1,0,8,0,1.4,94.465,-41.8,4.959
29,11,1,6,0,1,0,17,0,1.1,93.994,-36.4,4.856
39,2,0,6,0,0,0,8,0,1.4,93.444,-36.1,4.963
50,6,0,6,0,0,0,6,0,1.4,93.444,-36.1,4.963
42,3,0,0,1,1,1,1,0,1.4,93.918,-42.7,4.966
22,1,1,4,0,0,0,1,1,-1.7,94.215,-40.3,0.835
36,1,0,1,0,0,0,2,1,-1.8,92.893,-46.2,1.327
31,2,1,6,0,1,0,1,0,1.4,93.918,-42.7,4.961
63,4,0,5,0,1,0,1,0,-2.9,92.201,-31.4,0.838
27,1,1,1,0,0,0,6,1,-1.8,92.893,-46.2,1.25
38,8,0,3,0,1,0,2,1,-1.8,92.893,-46.2,1.281
54,4,2,6,0,2,2,1,0,-3.0,92.713,-33.0,0.717
47,2,0,6,0,0,0,2,0,1.1,93.994,-36.4,4.858
58,5,0,1,1,0,0,1,1,-1.8,92.893,-46.2,1.344
71,8,0,6,0,1,0,2,2,-1.8,93.075,-47.1,1.365
26,3,0,3,0,0,0,1,0,1.4,93.918,-42.7,4.962
35,6,0,6,0,1,0,1,0,-0.1,93.2,-42.0,4.223
37,2,1,6,0,1,0,1,1,-1.8,92.893,-46.2,1.313
56,0,0,3,0,0,0,1,0,-0.1,93.2,-42.0,4.076
49,2,1,1,0,0,0,1,1,-3.4,92.431,-26.9,0.739
38,4,1,6,0,1,0,1,0,-2.9,92.469,-33.6,1.072
30,3,1,0,1,0,1,1,0,1.4,94.465,-41.8,4.961
40,6,0,6,1,1,0,2,0,1.4,93.444,-36.1,4.963
53,10,0,0,0,1,1,2,0,-1.8,93.749,-34.6,0.644
30,2,0,1,0,1,0,2,0,1.4,93.918,-42.7,4.957
33,4,1,4,0,1,0,1,0,1.4,93.444,-36.1,4.963
46,0,0,6,1,1,0,2,0,-0.1,93.2,-42.0,4.021
45,9,0,5,0,0,0,1,0,1.1,93.994,-36.4,4.86
69,4,0,4,0,1,0,1,0,-3.4,92.431,-26.9,0.741
71,5,0,6,0,0,0,1,0,-1.8,93.075,-47.1,1.405
45,3,0,3,0,1,0,2,0,-1.8,92.893,-46.2,1.354
43,4,1,4,1,1,0,1,0,1.4,93.918,-42.7,4.962
60,5,0,1,0,0,0,3,2,-1.8,93.876,-40.0,0.699
36,2,0,6,0,1,0,2,0,-1.8,92.893,-46.2,1.334
38,3,0,2,1,0,0,1,0,1.4,93.918,-42.7,4.966
56,4,0,0,0,0,0,3,2,-1.8,92.893,-46.2,1.27
23,11,1,2,0,0,0,1,2,-1.7,94.055,-39.8,0.748
43,1,2,1,0,1,0,1,0,-1.8,92.893,-46.2,1.244
41,3,2,0,1,1,0,1,0,1.1,93.994,-36.4,4.857
49,2,1,6,0,0,0,3,0,1.1,93.994,-36.4,4.857
31,2,1,1,0,1,0,3,0,-0.1,93.2,-42.0,4.12
28,11,1,1,0,2,2,2,0,-1.8,92.893,-46.2,1.266
60,5,2,0,1,0,0,2,0,1.1,93.994,-36.4,4.857
31,1,1,1,0,2,2,6,0,1.1,93.994,-36.4,4.857
41,2,2,1,0,0,0,4,0,1.1,93.994,-36.4,4.857
41,2,1,6,0,0,0,2,0,1.4,93.918,-42.7,4.963
56,4,2,6,1,0,1,2,0,1.4,93.918,-42.7,4.968
26,3,0,1,0,1,0,12,0,1.4,94.465,-41.8,4.959
29,4,0,4,0,0,0,2,0,1.1,93.994,-36.4,4.856
40,2,0,4,1,0,0,3,0,-1.8,93.075,-47.1,1.405
33,2,0,6,0,1,0,3,0,1.4,93.444,-36.1,4.964
38,2,2,1,0,0,0,3,0,1.4,94.465,-41.8,4.96
37,6,0,6,0,1,0,4,1,-0.1,93.2,-42.0,4.021
35,2,1,6,0,1,0,5,0,-1.8,92.893,-46.2,1.299
40,4,0,4,1,0,1,3,0,1.4,93.918,-42.7,4.968
31,4,1,6,0,1,0,2,0,-1.8,92.893,-46.2,1.299
51,2,0,6,1,0,0,2,0,1.4,93.918,-42.7,4.962
27,4,1,5,0,0,0,4,0,-1.8,92.893,-46.2,1.25
43,3,0,0,0,2,2,2,0,1.4,94.465,-41.8,4.958
31,11,0,1,0,0,0,1,0,1.4,93.918,-42.7,4.963
55,1,0,1,1,0,0,1,0,1.4,93.444,-36.1,4.965
58,1,2,1,1,1,0,6,0,-1.8,92.893,-46.2,1.344
39,8,0,6,0,0,0,1,0,1.4,93.918,-42.7,4.957
25,4,1,4,0,1,0,2,0,1.4,93.918,-42.7,4.96
35,3,0,3,1,0,0,3,0,1.4,93.918,-42.7,4.963
52,4,0,6,0,0,1,1,2,-1.8,93.876,-40.0,0.668
24,2,1,1,0,1,1,1,0,1.4,93.918,-42.7,4.961
37,2,1,1,0,1,1,2,0,1.1,93.994,-36.4,4.857
47,6,0,0,1,0,0,2,0,1.1,93.994,-36.4,4.857
46,8,0,0,0,0,1,1,0,1.4,93.444,-36.1,4.968
51,3,0,3,1,1,0,1,0,1.4,93.918,-42.7,4.963
37,7,1,3,0,1,0,1,0,1.4,94.465,-41.8,4.961
68,5,2,1,0,1,1,1,2,-1.7,94.215,-40.3,0.896
46,3,0,3,0,1,0,6,0,1.1,93.994,-36.4,4.857
37,3,0,1,0,1,0,2,1,-1.8,93.075,-47.1,1.405
53,4,2,5,0,1,0,6,0,-1.8,92.893,-46.2,1.244
37,4,0,4,1,0,1,1,0,1.4,94.465,-41.8,4.961
48,3,0,0,1,0,1,3,0,1.4,93.444,-36.1,4.968
37,3,0,2,1,0,0,2,0,-1.8,92.893,-46.2,1.327
28,3,0,3,1,0,0,1,0,1.4,94.465,-41.8,4.959
32,4,0,2,1,1,0,1,0,1.4,93.918,-42.7,4.963
31,2,1,1,0,1,0,2,0,1.1,93.994,-36.4,4.86
30,6,0,6,0,2,2,2,0,1.4,93.918,-42.7,4.963
27,2,1,1,0,1,0,4,0,1.4,93.918,-42.7,4.962
52,0,0,0,1,1,1,2,0,1.4,93.444,-36.1,4.963
33,4,1,4,0,1,0,2,0,1.4,93.444,-36.1,4.963
31,2,0,1,0,0,0,2,0,1.1,93.994,-36.4,4.858
28,1,1,3,0,1,0,3,0,1.4,93.918,-42.7,4.958
49,3,0,0,1,0,0,1,0,1.4,94.465,-41.8,4.959
39,4,1,4,0,0,0,2,0,1.4,93.918,-42.7,4.96
27,1,1,1,0,1,0,2,0,1.4,94.465,-41.8,4.961
41,2,0,6,0,1,0,1,1,-2.9,92.469,-33.6,1.029
30,3,1,3,0,1,0,3,0,1.1,93.994,-36.4,4.857
32,3,0,0,1,1,0,1,0,1.4,93.918,-42.7,4.962
51,3,0,3,1,0,0,2,0,1.4,93.444,-36.1,4.964
33,2,0,1,0,0,0,3,2,-2.9,92.201,-31.4,0.825
49,5,0,0,1,0,0,1,1,-1.8,92.893,-46.2,1.291
48,1,0,0,1,1,1,3,0,1.4,93.444,-36.1,4.963
27,11,1,6,1,1,0,2,0,1.4,94.465,-41.8,4.864
49,3,0,3,1,1,0,2,0,1.1,93.994,-36.4,4.859
33,6,1,6,0,2,2,1,0,1.1,93.994,-36.4,4.86
23,1,0,3,0,1,0,1,0,1.1,93.994,-36.4,4.857
60,5,2,0,1,1,0,5,0,1.1,93.994,-36.4,4.857
35,11,0,3,0,1,0,1,0,-0.1,93.2,-42.0,4.076
39,4,1,4,0,1,0,3,0,1.4,93.918,-42.7,4.96
28,4,0,4,0,1,0,2,0,1.4,93.918,-42.7,4.962
26,2,0,1,0,0,0,6,0,1.4,94.465,-41.8,4.947
41,3,0,3,1,0,0,3,0,1.4,93.918,-42.7,4.96
34,0,1,6,0,0,0,2,0,1.1,93.994,-36.4,4.864
32,3,1,1,0,2,2,2,0,-0.1,93.2,-42.0,4.12
39,2,0,1,0,2,2,4,0,1.1,93.994,-36.4,4.857
53,3,0,3,0,1,0,1,0,1.4,93.444,-36.1,4.964
41,4,1,4,1,1,0,5,0,1.4,93.444,-36.1,4.963
56,1,0,1,0,0,0,1,0,1.4,93.444,-36.1,4.965
53,3,0,0,1,0,0,2,0,-0.1,93.2,-42.0,4.021
29,2,1,6,0,0,0,1,0,-2.9,92.963,-40.8,1.266
29,3,1,2,0,1,0,1,0,-1.7,94.215,-40.3,0.835
33,2,1,1,0,1,0,1,0,-1.8,92.893,-46.2,1.266
29,2,0,6,0,1,0,2,0,1.4,93.444,-36.1,4.965
50,1,0,1,0,1,0,1,0,-0.1,93.2,-42.0,4.153
35,0,0,1,0,1,0,7,0,1.1,93.994,-36.4,4.857
43,10,0,6,0,0,1,3,0,1.4,93.918,-42.7,4.962
32,2,1,1,0,1,0,1,0,1.4,93.918,-42.7,4.957
27,1,1,6,0,1,0,1,0,-1.8,93.075,-47.1,1.41
48,3,0,3,0,1,0,2,0,1.4,93.444,-36.1,4.965
43,10,0,4,0,0,0,4,0,-1.8,92.893,-46.2,1.25
32,2,0,6,0,1,1,1,0,-2.9,92.963,-40.8,1.262
31,2,1,1,0,1,0,1,0,-0.1,93.2,-42.0,4.12
51,2,1,6,0,0,0,7,0,1.1,93.994,-36.4,4.858
42,4,0,4,1,1,0,3,0,1.1,93.994,-36.4,4.864
33,4,1,4,0,0,0,1,0,1.4,93.918,-42.7,4.961
57,1,2,1,0,1,1,3,0,1.1,93.994,-36.4,4.858
44,4,1,4,0,1,1,2,0,1.1,93.994,-36.4,4.857
36,4,0,3,0,0,0,4,0,1.4,94.465,-41.8,4.958
56,3,0,0,1,0,0,1,0,1.4,93.918,-42.7,4.961
54,2,0,6,0,0,0,3,0,1.4,93.444,-36.1,4.965
32,1,0,1,0,1,0,2,0,1.1,93.994,-36.4,4.855
57,4,0,4,0,1,0,4,0,-0.1,93.2,-42.0,4.076
35,4,1,4,0,1,0,3,0,1.4,93.918,-42.7,4.962
33,2,1,6,0,0,1,5,0,1.4,93.918,-42.7,4.961
37,2,1,6,0,1,1,3,0,-0.1,93.2,-42.0,4.021
27,11,1,1,1,1,0,3,0,1.4,93.918,-42.7,4.96
31,8,0,6,0,1,0,1,0,-0.1,93.2,-42.0,4.12
32,2,2,6,0,0,0,5,0,1.4,93.444,-36.1,4.964
62,7,0,1,0,1,0,1,1,-2.9,92.201,-31.4,0.854
38,9,0,5,1,0,0,4,0,1.1,93.994,-36.4,4.857
46,2,0,1,1,0,0,3,0,1.4,93.918,-42.7,4.966
47,4,2,1,0,1,0,2,0,1.4,93.918,-42.7,4.962
57,4,0,4,0,1,0,1,0,-1.8,93.075,-47.1,1.423
38,10,0,3,0,1,0,1,0,-0.1,93.2,-42.0,4.191
28,2,0,1,0,0,0,4,0,-2.9,92.963,-40.8,1.26
37,11,0,4,1,1,0,1,0,1.4,93.444,-36.1,4.968
28,2,0,1,0,1,0,1,0,-1.8,92.893,-46.2,1.313
40,8,0,3,0,0,0,1,1,-0.1,93.2,-42.0,4.153
33,2,1,6,0,1,0,1,0,-1.8,93.075,-47.1,1.41
40,2,0,6,1,1,0,1,0,1.1,93.994,-36.4,4.857
31,4,1,6,0,1,0,2,0,1.1,93.994,-36.4,4.864
28,9,1,5,1,1,1,1,0,1.1,93.994,-36.4,4.857
45,1,0,1,1,1,1,2,0,1.4,93.444,-36.1,4.965
24,11,1,1,0,1,0,1,0,-1.8,93.075,-47.1,1.365
30,4,0,3,0,1,0,7,0,-1.8,92.893,-46.2,1.266
33,2,1,6,0,1,0,2,0,1.4,93.444,-36.1,4.964
31,3,1,1,0,0,0,2,0,1.4,94.465,-41.8,4.967
39,4,0,4,0,1,0,1,0,1.1,93.994,-36.4,4.864
33,2,0,4,0,0,1,8,1,-1.8,92.893,-46.2,1.266
33,3,0,3,0,1,0,1,0,1.1,93.994,-36.4,4.857
40,3,0,5,0,1,0,1,1,-1.8,92.893,-46.2,1.334
36,3,1,1,0,0,1,1,0,1.1,93.994,-36.4,4.857
59,6,0,6,0,1,0,1,0,1.4,93.444,-36.1,4.964
30,7,1,5,0,1,0,2,0,-0.1,93.2,-42.0,4.12
39,1,0,1,0,0,0,1,0,1.4,93.918,-42.7,4.963
28,3,0,3,0,1,0,1,0,-1.8,92.893,-46.2,1.266
35,8,0,6,0,1,0,3,0,1.1,93.994,-36.4,4.858
33,2,0,6,0,0,0,1,0,-1.7,94.055,-39.8,0.732
31,4,0,4,0,1,0,1,1,-1.8,92.893,-46.2,1.291
61,2,0,5,0,0,0,3,2,-1.8,93.876,-40.0,0.699
39,3,0,4,0,1,0,1,0,-1.8,92.893,-46.2,1.334
34,2,1,2,0,0,0,11,0,-1.8,92.893,-46.2,1.327
40,2,1,5,1,0,0,1,0,1.4,94.465,-41.8,4.866
30,8,0,4,0,1,0,2,0,-0.1,93.2,-42.0,4.076
44,3,0,0,0,1,0,2,0,1.1,93.994,-36.4,4.86
52,3,0,3,0,0,0,3,0,1.4,93.444,-36.1,4.963
35,2,0,6,0,1,0,1,0,-0.1,93.2,-42.0,4.12
32,3,0,3,0,1,0,1,0,1.1,93.994,-36.4,4.855
45,5,0,2,1,0,1,1,1,-1.8,92.893,-46.2,1.25
30,4,1,4,0,1,1,3,0,1.4,93.444,-36.1,4.964
39,3,0,3,1,0,0,1,0,-0.1,93.2,-42.0,4.12
40,2,0,6,0,0,0,1,0,1.4,93.444,-36.1,4.966
46,2,2,6,1,0,0,1,0,1.1,93.994,-36.4,4.856
34,4,0,4,1,1,0,2,0,1.1,93.994,-36.4,4.856
52,10,0,3,1,1,0,2,0,1.4,93.918,-42.7,4.962
27,4,2,5,1,0,0,4,0,-1.8,92.893,-46.2,1.25
30,2,0,6,0,1,0,1,0,1.4,93.444,-36.1,4.963
32,2,1,6,0,0,0,1,0,1.4,93.444,-36.1,4.964
32,3,2,0,0,0,0,4,0,-1.8,93.075,-47.1,1.41
43,8,0,3,1,0,0,1,0,1.1,93.994,-36.4,4.857
64,5,0,4,0,0,0,1,0,-1.7,94.027,-38.3,0.899
29,6,1,6,0,1,0,1,0,1.1,93.994,-36.4,4.855
55,3,2,3,0,1,0,6,0,1.1,93.994,-36.4,4.86
36,2,0,1,0,0,0,3,0,1.1,93.994,-36.4,4.856
43,4,1,4,0,1,0,6,0,1.4,93.918,-42.7,4.959
38,4,0,4,0,1,1,4,0,1.1,93.994,-36.4,4.857
29,3,1,0,1,1,0,3,0,-1.8,92.893,-46.2,1.266
44,3,0,5,0,1,0,2,0,1.4,93.444,-36.1,4.967
38,2,0,6,0,1,0,1,0,1.4,93.444,-36.1,4.963
35,4,0,4,0,1,1,1,1,-1.8,92.893,-46.2,1.334
30,4,0,4,0,0,0,1,0,1.4,93.444,-36.1,4.965
54,3,0,0,0,1,1,1,1,-1.8,92.893,-46.2,1.25
45,3,0,3,0,1,0,1,1,-1.8,93.075,-47.1,1.405
44,3,0,0,0,1,0,2,0,1.1,93.994,-36.4,4.859
27,2,1,1,1,1,0,1,0,1.4,93.918,-42.7,4.958
30,1,0,5,0,1,0,4,0,1.1,93.994,-36.4,4.856
39,3,0,2,1,0,0,2,0,-1.8,92.893,-46.2,1.25
50,6,0,6,1,0,0,2,0,1.4,94.465,-41.8,4.962
38,7,0,0,1,1,0,1,0,1.4,93.918,-42.7,4.961
38,3,0,0,0,1,0,2,0,1.1,93.994,-36.4,4.857
25,11,1,1,0,1,0,8,2,-1.7,94.027,-38.3,0.898
52,3,1,3,1,1,0,1,0,1.1,93.994,-36.4,4.86
30,1,0,1,0,0,0,3,0,-1.8,92.893,-46.2,1.299
